order_id,quantity,order_date,unit_price,pizza_name
4866,1,2015-03-23,16.5,The Hawaiian Pizza
4871,2,2015-03-23,20.75,The California Chicken Pizza
4871,1,2015-03-23,12.0,The Mexicana Pizza
4872,1,2015-03-23,18.5,The Five Cheese Pizza
4872,1,2015-03-23,16.5,The Hawaiian Pizza
4875,1,2015-03-23,12.0,The Big Meat Pizza
4877,1,2015-03-23,20.75,The California Chicken Pizza
4879,1,2015-03-23,12.0,The Big Meat Pizza
4879,1,2015-03-23,18.5,The Five Cheese Pizza
4880,1,2015-03-23,13.25,The Hawaiian Pizza
4880,2,2015-03-23,20.25,The Mexicana Pizza
4881,1,2015-03-24,12.0,The Big Meat Pizza
4882,1,2015-03-24,12.75,The California Chicken Pizza
4887,1,2015-03-24,12.0,The Big Meat Pizza
4889,1,2015-03-24,20.75,The Barbecue Chicken Pizza
4890,1,2015-03-24,16.0,The Classic Deluxe Pizza
4891,1,2015-03-24,16.75,The California Chicken Pizza
4892,1,2015-03-24,10.5,The Hawaiian Pizza
4893,1,2015-03-24,16.0,The Classic Deluxe Pizza
4893,1,2015-03-24,16.0,The Mexicana Pizza
4897,1,2015-03-24,10.5,The Hawaiian Pizza
4899,1,2015-03-24,10.5,The Hawaiian Pizza
4901,1,2015-03-24,20.25,The Mexicana Pizza
4903,1,2015-03-24,16.75,The Barbecue Chicken Pizza
4905,1,2015-03-24,12.0,The Classic Deluxe Pizza
4906,1,2015-03-24,12.0,The Big Meat Pizza
4907,1,2015-03-24,16.75,The California Chicken Pizza
4907,1,2015-03-24,18.5,The Five Cheese Pizza
4908,1,2015-03-24,20.25,The Mexicana Pizza
4908,1,2015-03-24,16.0,The Mexicana Pizza
4910,1,2015-03-24,12.5,The Soppressata Pizza
4912,1,2015-03-24,12.0,The Big Meat Pizza
4915,1,2015-03-24,20.75,The Barbecue Chicken Pizza
4916,1,2015-03-24,12.0,The Big Meat Pizza
4917,1,2015-03-24,16.0,The Classic Deluxe Pizza
4918,1,2015-03-24,16.75,The Barbecue Chicken Pizza
4922,1,2015-03-24,23.65,The Brie Carre Pizza
4923,1,2015-03-24,18.5,The Five Cheese Pizza
4927,1,2015-03-24,23.65,The Brie Carre Pizza
4930,1,2015-03-24,18.5,The Five Cheese Pizza
4931,1,2015-03-24,16.75,The Barbecue Chicken Pizza
4931,1,2015-03-24,12.0,The Big Meat Pizza
4932,1,2015-03-24,20.25,The Mexicana Pizza
4933,1,2015-03-24,16.75,The Barbecue Chicken Pizza
4933,1,2015-03-24,20.25,The Mexicana Pizza
4935,1,2015-03-24,16.75,The California Chicken Pizza
4935,1,2015-03-24,16.75,The Italian Vegetables Pizza
4937,1,2015-03-24,12.0,The Classic Deluxe Pizza
4938,1,2015-03-24,12.0,The Big Meat Pizza
4938,1,2015-03-24,12.0,The Classic Deluxe Pizza
4939,1,2015-03-24,16.5,The Hawaiian Pizza
4942,1,2015-03-25,20.75,The Barbecue Chicken Pizza
4942,1,2015-03-25,12.0,The Big Meat Pizza
4943,1,2015-03-25,16.75,The Italian Vegetables Pizza
4946,1,2015-03-25,20.75,The Soppressata Pizza
4947,1,2015-03-25,16.5,The Hawaiian Pizza
4950,1,2015-03-25,23.65,The Brie Carre Pizza
4950,1,2015-03-25,16.0,The Classic Deluxe Pizza
4951,1,2015-03-25,16.75,The California Chicken Pizza
4951,1,2015-03-25,16.0,The Classic Deluxe Pizza
4951,1,2015-03-25,20.75,The Soppressata Pizza
4952,1,2015-03-25,12.75,The California Chicken Pizza
4955,1,2015-03-25,16.0,The Classic Deluxe Pizza
4955,1,2015-03-25,12.5,The Soppressata Pizza
4956,1,2015-03-25,16.0,The Classic Deluxe Pizza
4958,1,2015-03-25,16.0,The Classic Deluxe Pizza
4964,1,2015-03-25,16.75,The California Chicken Pizza
4966,1,2015-03-25,16.0,The Classic Deluxe Pizza
4967,1,2015-03-25,12.0,The Big Meat Pizza
4968,1,2015-03-25,12.0,The Big Meat Pizza
4968,1,2015-03-25,16.5,The Soppressata Pizza
4969,1,2015-03-25,20.25,The Mexicana Pizza
4972,1,2015-03-25,18.5,The Five Cheese Pizza
4973,1,2015-03-25,16.75,The California Chicken Pizza
4974,1,2015-03-25,20.75,The California Chicken Pizza
4974,1,2015-03-25,16.5,The Hawaiian Pizza
4975,1,2015-03-25,18.5,The Five Cheese Pizza
4976,1,2015-03-25,10.5,The Hawaiian Pizza
4977,1,2015-03-25,20.75,The Barbecue Chicken Pizza
4977,1,2015-03-25,20.75,The California Chicken Pizza
4978,1,2015-03-25,12.75,The Barbecue Chicken Pizza
4978,1,2015-03-25,16.0,The Mexicana Pizza
4979,1,2015-03-25,16.75,The Barbecue Chicken Pizza
4979,1,2015-03-25,20.75,The Soppressata Pizza
4980,1,2015-03-25,12.75,The Italian Vegetables Pizza
4983,1,2015-03-25,16.5,The Soppressata Pizza
4984,1,2015-03-25,18.5,The Five Cheese Pizza
4985,1,2015-03-25,16.0,The Mexicana Pizza
4987,1,2015-03-25,10.5,The Hawaiian Pizza
4988,1,2015-03-25,12.75,The California Chicken Pizza
4989,1,2015-03-25,20.75,The California Chicken Pizza
4991,1,2015-03-25,16.75,The Barbecue Chicken Pizza
4993,1,2015-03-25,12.5,The Soppressata Pizza
4994,1,2015-03-25,10.5,The Hawaiian Pizza
4996,1,2015-03-25,16.75,The Italian Vegetables Pizza
4997,1,2015-03-26,16.5,The Hawaiian Pizza
4999,1,2015-03-26,16.0,The Classic Deluxe Pizza
4999,1,2015-03-26,10.5,The Hawaiian Pizza
5000,1,2015-03-26,10.5,The Hawaiian Pizza
5002,1,2015-03-26,20.75,The Barbecue Chicken Pizza
5003,1,2015-03-26,20.5,The Classic Deluxe Pizza
5008,1,2015-03-26,23.65,The Brie Carre Pizza
5011,1,2015-03-26,12.75,The Barbecue Chicken Pizza
5011,1,2015-03-26,20.75,The Soppressata Pizza
5013,1,2015-03-26,20.75,The California Chicken Pizza
5013,1,2015-03-26,20.25,The Mexicana Pizza
5015,1,2015-03-26,20.75,The Soppressata Pizza
5016,1,2015-03-26,12.0,The Mexicana Pizza
5017,1,2015-03-26,12.0,The Big Meat Pizza
5017,1,2015-03-26,20.75,The California Chicken Pizza
5017,1,2015-03-26,20.5,The Classic Deluxe Pizza
5017,1,2015-03-26,16.0,The Classic Deluxe Pizza
5017,1,2015-03-26,20.25,The Mexicana Pizza
5019,1,2015-03-26,20.75,The Barbecue Chicken Pizza
5019,1,2015-03-26,13.25,The Hawaiian Pizza
5019,1,2015-03-26,16.5,The Soppressata Pizza
5020,1,2015-03-26,20.75,The California Chicken Pizza
5021,1,2015-03-26,16.75,The Barbecue Chicken Pizza
5021,1,2015-03-26,16.75,The Italian Vegetables Pizza
5022,1,2015-03-26,12.75,The California Chicken Pizza
5023,1,2015-03-26,16.75,The California Chicken Pizza
5027,1,2015-03-26,12.75,The Italian Vegetables Pizza
5028,1,2015-03-26,23.65,The Brie Carre Pizza
5031,1,2015-03-26,12.75,The Italian Vegetables Pizza
5032,1,2015-03-26,16.5,The Hawaiian Pizza
5034,1,2015-03-26,16.0,The Classic Deluxe Pizza
5034,1,2015-03-26,13.25,The Hawaiian Pizza
5034,1,2015-03-26,20.75,The Soppressata Pizza
5036,1,2015-03-26,16.75,The California Chicken Pizza
5036,1,2015-03-26,18.5,The Five Cheese Pizza
5036,1,2015-03-26,10.5,The Hawaiian Pizza
5039,1,2015-03-26,10.5,The Hawaiian Pizza
5039,1,2015-03-26,16.5,The Soppressata Pizza
5040,1,2015-03-26,12.0,The Big Meat Pizza
5042,1,2015-03-26,12.75,The Barbecue Chicken Pizza
5043,1,2015-03-26,16.75,The Italian Vegetables Pizza
5045,1,2015-03-26,16.0,The Classic Deluxe Pizza
5046,1,2015-03-26,16.75,The California Chicken Pizza
5047,1,2015-03-26,16.75,The Barbecue Chicken Pizza
5048,1,2015-03-26,16.0,The Classic Deluxe Pizza
5049,1,2015-03-26,16.5,The Hawaiian Pizza
5051,1,2015-03-26,12.75,The California Chicken Pizza
5052,1,2015-03-26,12.0,The Big Meat Pizza
5053,1,2015-03-26,12.0,The Big Meat Pizza
5055,1,2015-03-26,12.0,The Big Meat Pizza
5056,1,2015-03-26,16.75,The Barbecue Chicken Pizza
5056,1,2015-03-26,20.75,The Soppressata Pizza
5057,1,2015-03-26,10.5,The Hawaiian Pizza
5058,1,2015-03-26,12.0,The Big Meat Pizza
5059,1,2015-03-26,16.5,The Hawaiian Pizza
5060,1,2015-03-26,20.25,The Mexicana Pizza
5062,1,2015-03-27,16.5,The Hawaiian Pizza
5066,1,2015-03-27,12.75,The California Chicken Pizza
5066,1,2015-03-27,20.25,The Mexicana Pizza
5067,1,2015-03-27,16.5,The Hawaiian Pizza
5069,1,2015-03-27,12.0,The Classic Deluxe Pizza
5071,1,2015-03-27,12.0,The Classic Deluxe Pizza
5073,1,2015-03-27,18.5,The Five Cheese Pizza
5075,1,2015-03-27,12.0,The Classic Deluxe Pizza
5077,1,2015-03-27,20.75,The California Chicken Pizza
5079,1,2015-03-27,18.5,The Five Cheese Pizza
5079,1,2015-03-27,12.75,The Italian Vegetables Pizza
5079,1,2015-03-27,20.75,The Soppressata Pizza
5080,1,2015-03-27,16.75,The California Chicken Pizza
5083,1,2015-03-27,16.5,The Soppressata Pizza
5085,1,2015-03-27,10.5,The Hawaiian Pizza
5087,1,2015-03-27,18.5,The Five Cheese Pizza
5089,1,2015-03-27,16.0,The Classic Deluxe Pizza
5091,1,2015-03-27,20.75,The Barbecue Chicken Pizza
5091,1,2015-03-27,16.75,The Italian Vegetables Pizza
5093,1,2015-03-27,12.0,The Classic Deluxe Pizza
5094,1,2015-03-27,16.75,The California Chicken Pizza
5094,1,2015-03-27,18.5,The Five Cheese Pizza
5095,1,2015-03-27,16.5,The Hawaiian Pizza
5095,1,2015-03-27,20.25,The Mexicana Pizza
5096,1,2015-03-27,20.5,The Classic Deluxe Pizza
5096,1,2015-03-27,12.0,The Classic Deluxe Pizza
5098,1,2015-03-27,20.75,The Barbecue Chicken Pizza
5099,1,2015-03-27,20.75,The Barbecue Chicken Pizza
5100,1,2015-03-27,13.25,The Hawaiian Pizza
5102,1,2015-03-27,13.25,The Hawaiian Pizza
5104,1,2015-03-27,18.5,The Five Cheese Pizza
5105,1,2015-03-27,16.0,The Mexicana Pizza
5108,1,2015-03-27,18.5,The Five Cheese Pizza
5110,1,2015-03-27,18.5,The Five Cheese Pizza
5111,1,2015-03-27,16.0,The Classic Deluxe Pizza
5114,1,2015-03-27,12.0,The Big Meat Pizza
5114,1,2015-03-27,16.75,The Italian Vegetables Pizza
5117,1,2015-03-27,12.0,The Classic Deluxe Pizza
5119,1,2015-03-27,16.75,The California Chicken Pizza
5121,1,2015-03-27,16.75,The Barbecue Chicken Pizza
5121,1,2015-03-27,13.25,The Hawaiian Pizza
5123,1,2015-03-27,20.75,The Barbecue Chicken Pizza
5123,1,2015-03-27,20.25,The Mexicana Pizza
5127,1,2015-03-27,12.75,The Barbecue Chicken Pizza
5130,1,2015-03-27,12.0,The Big Meat Pizza
5131,1,2015-03-27,12.0,The Big Meat Pizza
5134,1,2015-03-28,10.5,The Hawaiian Pizza
5136,1,2015-03-28,12.75,The Barbecue Chicken Pizza
5136,1,2015-03-28,16.75,The California Chicken Pizza
5136,1,2015-03-28,18.5,The Five Cheese Pizza
5136,1,2015-03-28,16.0,The Mexicana Pizza
5137,1,2015-03-28,16.75,The California Chicken Pizza
5137,2,2015-03-28,18.5,The Five Cheese Pizza
5138,1,2015-03-28,20.5,The Classic Deluxe Pizza
5139,1,2015-03-28,20.25,The Mexicana Pizza
5141,1,2015-03-28,16.75,The Barbecue Chicken Pizza
5141,1,2015-03-28,16.5,The Hawaiian Pizza
5141,1,2015-03-28,10.5,The Hawaiian Pizza
5142,1,2015-03-28,16.75,The Barbecue Chicken Pizza
5150,1,2015-03-28,20.5,The Classic Deluxe Pizza
5151,1,2015-03-28,16.75,The Barbecue Chicken Pizza
5153,1,2015-03-28,18.5,The Five Cheese Pizza
5155,1,2015-03-28,16.0,The Mexicana Pizza
5156,1,2015-03-28,16.75,The Barbecue Chicken Pizza
5156,1,2015-03-28,12.0,The Big Meat Pizza
5157,1,2015-03-28,12.0,The Big Meat Pizza
5158,1,2015-03-28,20.75,The Barbecue Chicken Pizza
5160,1,2015-03-28,16.75,The California Chicken Pizza
5160,1,2015-03-28,16.0,The Classic Deluxe Pizza
5160,1,2015-03-28,20.25,The Mexicana Pizza
5161,1,2015-03-28,20.75,The Soppressata Pizza
5167,1,2015-03-28,20.75,The Barbecue Chicken Pizza
5171,1,2015-03-28,20.75,The California Chicken Pizza
5173,1,2015-03-28,12.5,The Soppressata Pizza
5174,1,2015-03-28,13.25,The Hawaiian Pizza
5174,1,2015-03-28,20.25,The Mexicana Pizza
5175,1,2015-03-28,20.75,The Soppressata Pizza
5176,1,2015-03-28,16.75,The California Chicken Pizza
5179,1,2015-03-28,20.25,The Mexicana Pizza
5180,1,2015-03-28,16.0,The Mexicana Pizza
5182,1,2015-03-28,12.0,The Big Meat Pizza
5182,1,2015-03-28,10.5,The Hawaiian Pizza
5182,1,2015-03-28,12.75,The Italian Vegetables Pizza
5183,1,2015-03-28,10.5,The Hawaiian Pizza
5184,1,2015-03-28,16.0,The Classic Deluxe Pizza
5185,1,2015-03-28,13.25,The Hawaiian Pizza
5187,1,2015-03-28,20.75,The California Chicken Pizza
5187,1,2015-03-28,12.0,The Classic Deluxe Pizza
5188,1,2015-03-28,12.0,The Big Meat Pizza
5188,1,2015-03-28,18.5,The Five Cheese Pizza
5188,1,2015-03-28,10.5,The Hawaiian Pizza
5189,1,2015-03-28,20.25,The Mexicana Pizza
5190,1,2015-03-28,12.0,The Big Meat Pizza
5193,1,2015-03-29,23.65,The Brie Carre Pizza
5194,1,2015-03-29,23.65,The Brie Carre Pizza
5194,1,2015-03-29,12.0,The Classic Deluxe Pizza
5195,1,2015-03-29,12.0,The Big Meat Pizza
5196,1,2015-03-29,12.0,The Big Meat Pizza
5197,1,2015-03-29,16.5,The Hawaiian Pizza
5199,1,2015-03-29,12.0,The Classic Deluxe Pizza
5200,1,2015-03-29,20.75,The Barbecue Chicken Pizza
5200,1,2015-03-29,12.75,The California Chicken Pizza
5200,1,2015-03-29,18.5,The Five Cheese Pizza
5200,1,2015-03-29,12.75,The Italian Vegetables Pizza
5201,1,2015-03-29,12.0,The Big Meat Pizza
5201,1,2015-03-29,21.0,The Italian Vegetables Pizza
5202,1,2015-03-29,18.5,The Five Cheese Pizza
5202,1,2015-03-29,16.5,The Hawaiian Pizza
5203,1,2015-03-29,12.75,The California Chicken Pizza
5203,1,2015-03-29,16.5,The Hawaiian Pizza
5204,1,2015-03-29,20.75,The California Chicken Pizza
5207,1,2015-03-29,20.5,The Classic Deluxe Pizza
5208,1,2015-03-29,10.5,The Hawaiian Pizza
5211,1,2015-03-29,16.5,The Hawaiian Pizza
5213,1,2015-03-29,16.75,The California Chicken Pizza
5214,1,2015-03-29,12.0,The Classic Deluxe Pizza
5214,1,2015-03-29,16.0,The Mexicana Pizza
5216,1,2015-03-29,12.0,The Big Meat Pizza
5217,1,2015-03-29,12.0,The Big Meat Pizza
5218,1,2015-03-29,20.5,The Classic Deluxe Pizza
5219,1,2015-03-29,20.75,The California Chicken Pizza
5221,1,2015-03-29,20.75,The Barbecue Chicken Pizza
5221,1,2015-03-29,20.75,The California Chicken Pizza
5221,1,2015-03-29,16.75,The California Chicken Pizza
5223,1,2015-03-29,20.75,The California Chicken Pizza
5223,1,2015-03-29,16.5,The Hawaiian Pizza
5227,1,2015-03-29,20.25,The Mexicana Pizza
5231,1,2015-03-29,12.75,The Barbecue Chicken Pizza
5231,1,2015-03-29,16.0,The Mexicana Pizza
5232,1,2015-03-29,16.75,The California Chicken Pizza
5233,1,2015-03-29,16.75,The Italian Vegetables Pizza
5234,1,2015-03-29,18.5,The Five Cheese Pizza
5235,1,2015-03-29,12.0,The Big Meat Pizza
5238,1,2015-03-29,12.75,The Italian Vegetables Pizza
5241,1,2015-03-29,20.75,The California Chicken Pizza
5242,1,2015-03-29,16.0,The Classic Deluxe Pizza
5243,1,2015-03-29,12.0,The Big Meat Pizza
5244,1,2015-03-29,20.75,The Barbecue Chicken Pizza
5244,1,2015-03-29,18.5,The Five Cheese Pizza
5247,1,2015-03-30,16.75,The California Chicken Pizza
5248,1,2015-03-30,20.75,The Barbecue Chicken Pizza
5248,1,2015-03-30,12.0,The Mexicana Pizza
5249,1,2015-03-30,16.5,The Soppressata Pizza
5251,1,2015-03-30,16.0,The Mexicana Pizza
5252,1,2015-03-30,12.0,The Big Meat Pizza
5254,1,2015-03-30,16.75,The Barbecue Chicken Pizza
5258,1,2015-03-30,21.0,The Italian Vegetables Pizza
5259,1,2015-03-30,20.75,The Soppressata Pizza
5261,1,2015-03-30,20.75,The Barbecue Chicken Pizza
5262,1,2015-03-30,12.0,The Big Meat Pizza
5262,1,2015-03-30,16.0,The Classic Deluxe Pizza
5263,1,2015-03-30,16.0,The Classic Deluxe Pizza
5264,1,2015-03-30,12.75,The Barbecue Chicken Pizza
5264,4,2015-03-30,12.0,The Big Meat Pizza
5264,1,2015-03-30,23.65,The Brie Carre Pizza
5264,1,2015-03-30,18.5,The Five Cheese Pizza
5266,1,2015-03-30,16.75,The California Chicken Pizza
5266,2,2015-03-30,16.5,The Hawaiian Pizza
5267,1,2015-03-30,12.0,The Big Meat Pizza
5268,1,2015-03-30,20.75,The Barbecue Chicken Pizza
5270,1,2015-03-30,16.75,The Barbecue Chicken Pizza
5271,1,2015-03-30,20.75,The Barbecue Chicken Pizza
5272,1,2015-03-30,20.75,The Barbecue Chicken Pizza
5273,1,2015-03-30,12.0,The Big Meat Pizza
5274,1,2015-03-30,13.25,The Hawaiian Pizza
5275,1,2015-03-30,20.75,The California Chicken Pizza
5277,1,2015-03-30,12.0,The Big Meat Pizza
5277,1,2015-03-30,23.65,The Brie Carre Pizza
5278,1,2015-03-30,16.0,The Classic Deluxe Pizza
5282,1,2015-03-30,12.0,The Big Meat Pizza
5282,1,2015-03-30,20.75,The California Chicken Pizza
5284,1,2015-03-30,20.75,The California Chicken Pizza
5284,1,2015-03-30,16.5,The Soppressata Pizza
5285,1,2015-03-30,12.75,The California Chicken Pizza
5286,1,2015-03-30,16.75,The Barbecue Chicken Pizza
5287,1,2015-03-30,18.5,The Five Cheese Pizza
5290,1,2015-03-30,12.0,The Big Meat Pizza
5293,1,2015-03-30,16.75,The California Chicken Pizza
5294,1,2015-03-30,12.75,The Italian Vegetables Pizza
5295,1,2015-03-30,16.0,The Classic Deluxe Pizza
5300,1,2015-03-30,18.5,The Five Cheese Pizza
5301,1,2015-03-30,20.25,The Mexicana Pizza
5302,1,2015-03-30,12.75,The Barbecue Chicken Pizza
5303,1,2015-03-30,20.25,The Mexicana Pizza
5304,1,2015-03-30,18.5,The Five Cheese Pizza
5305,1,2015-03-30,16.0,The Classic Deluxe Pizza
5306,1,2015-03-30,16.0,The Classic Deluxe Pizza
5310,1,2015-03-31,18.5,The Five Cheese Pizza
5312,1,2015-03-31,20.75,The California Chicken Pizza
5312,1,2015-03-31,18.5,The Five Cheese Pizza
5315,1,2015-03-31,18.5,The Five Cheese Pizza
5315,1,2015-03-31,16.5,The Hawaiian Pizza
5315,1,2015-03-31,20.25,The Mexicana Pizza
5316,1,2015-03-31,16.75,The Barbecue Chicken Pizza
5317,1,2015-03-31,20.75,The Barbecue Chicken Pizza
5317,1,2015-03-31,12.0,The Big Meat Pizza
5317,1,2015-03-31,20.75,The California Chicken Pizza
5317,1,2015-03-31,16.75,The California Chicken Pizza
5320,1,2015-03-31,20.75,The Barbecue Chicken Pizza
5320,1,2015-03-31,16.0,The Classic Deluxe Pizza
5321,1,2015-03-31,16.75,The Barbecue Chicken Pizza
5322,1,2015-03-31,12.0,The Big Meat Pizza
5322,1,2015-03-31,20.5,The Classic Deluxe Pizza
5322,1,2015-03-31,12.75,The Italian Vegetables Pizza
5324,1,2015-03-31,12.0,The Big Meat Pizza
5327,1,2015-03-31,20.75,The Soppressata Pizza
5328,1,2015-03-31,12.0,The Big Meat Pizza
5329,1,2015-03-31,16.0,The Classic Deluxe Pizza
5329,1,2015-03-31,20.75,The Soppressata Pizza
5330,1,2015-03-31,16.75,The Barbecue Chicken Pizza
5330,1,2015-03-31,20.75,The California Chicken Pizza
5331,1,2015-03-31,16.75,The Barbecue Chicken Pizza
5331,1,2015-03-31,10.5,The Hawaiian Pizza
5333,1,2015-03-31,12.0,The Big Meat Pizza
5334,1,2015-03-31,23.65,The Brie Carre Pizza
5334,1,2015-03-31,12.0,The Classic Deluxe Pizza
5335,1,2015-03-31,12.75,The Italian Vegetables Pizza
5336,1,2015-03-31,20.75,The Barbecue Chicken Pizza
5336,1,2015-03-31,12.0,The Classic Deluxe Pizza
5338,1,2015-03-31,12.0,The Classic Deluxe Pizza
5339,1,2015-03-31,20.75,The Barbecue Chicken Pizza
5342,1,2015-03-31,20.25,The Mexicana Pizza
5344,1,2015-03-31,23.65,The Brie Carre Pizza
5346,1,2015-03-31,20.75,The California Chicken Pizza
5348,1,2015-03-31,12.0,The Big Meat Pizza
5351,1,2015-03-31,16.75,The Italian Vegetables Pizza
5352,1,2015-03-31,10.5,The Hawaiian Pizza
5354,1,2015-03-31,12.75,The California Chicken Pizza
5358,1,2015-03-31,20.75,The Barbecue Chicken Pizza
5359,1,2015-03-31,20.75,The Soppressata Pizza
5362,1,2015-03-31,20.75,The Barbecue Chicken Pizza
5365,1,2015-03-31,16.0,The Mexicana Pizza
5366,1,2015-03-31,16.0,The Classic Deluxe Pizza
5368,1,2015-03-31,20.75,The Barbecue Chicken Pizza
5369,1,2015-03-31,16.5,The Hawaiian Pizza
5369,1,2015-03-31,20.25,The Mexicana Pizza
5371,1,2015-04-01,20.75,The Soppressata Pizza
5375,1,2015-04-01,20.75,The California Chicken Pizza
5376,1,2015-04-01,20.25,The Mexicana Pizza
5378,1,2015-04-01,16.0,The Classic Deluxe Pizza
5378,1,2015-04-01,18.5,The Five Cheese Pizza
5380,1,2015-04-01,20.5,The Classic Deluxe Pizza
5384,1,2015-04-01,12.0,The Big Meat Pizza
5385,1,2015-04-01,18.5,The Five Cheese Pizza
5386,1,2015-04-01,12.0,The Big Meat Pizza
5386,1,2015-04-01,16.5,The Hawaiian Pizza
5387,1,2015-04-01,16.75,The California Chicken Pizza
5387,1,2015-04-01,20.75,The Soppressata Pizza
5388,1,2015-04-01,12.0,The Classic Deluxe Pizza
5389,1,2015-04-01,20.75,The California Chicken Pizza
5389,1,2015-04-01,16.75,The Italian Vegetables Pizza
5390,1,2015-04-01,10.5,The Hawaiian Pizza
5391,1,2015-04-01,12.0,The Big Meat Pizza
5391,1,2015-04-01,20.5,The Classic Deluxe Pizza
5391,1,2015-04-01,12.5,The Soppressata Pizza
5394,1,2015-04-01,16.0,The Classic Deluxe Pizza
5395,1,2015-04-01,16.0,The Classic Deluxe Pizza
5396,1,2015-04-01,10.5,The Hawaiian Pizza
5397,1,2015-04-01,18.5,The Five Cheese Pizza
5399,1,2015-04-01,20.25,The Mexicana Pizza
5401,1,2015-04-01,16.5,The Soppressata Pizza
5403,1,2015-04-01,12.0,The Classic Deluxe Pizza
5410,1,2015-04-01,13.25,The Hawaiian Pizza
5411,1,2015-04-01,12.5,The Soppressata Pizza
5419,1,2015-04-01,18.5,The Five Cheese Pizza
5426,1,2015-04-01,16.75,The Italian Vegetables Pizza
5427,1,2015-04-01,18.5,The Five Cheese Pizza
5428,1,2015-04-01,16.5,The Hawaiian Pizza
5429,1,2015-04-01,18.5,The Five Cheese Pizza
5431,1,2015-04-01,16.5,The Hawaiian Pizza
5431,1,2015-04-01,20.75,The Soppressata Pizza
5433,1,2015-04-01,16.75,The Barbecue Chicken Pizza
5435,1,2015-04-01,16.75,The Barbecue Chicken Pizza
5436,1,2015-04-01,12.0,The Classic Deluxe Pizza
5437,1,2015-04-01,18.5,The Five Cheese Pizza
5438,1,2015-04-02,13.25,The Hawaiian Pizza
5441,2,2015-04-02,20.75,The Barbecue Chicken Pizza
5441,1,2015-04-02,20.75,The California Chicken Pizza
5441,1,2015-04-02,12.0,The Classic Deluxe Pizza
5441,1,2015-04-02,13.25,The Hawaiian Pizza
5441,1,2015-04-02,10.5,The Hawaiian Pizza
5443,1,2015-04-02,18.5,The Five Cheese Pizza
5448,1,2015-04-02,16.75,The Barbecue Chicken Pizza
5448,1,2015-04-02,16.5,The Hawaiian Pizza
5448,1,2015-04-02,16.0,The Mexicana Pizza
5450,1,2015-04-02,12.0,The Big Meat Pizza
5451,1,2015-04-02,12.75,The California Chicken Pizza
5451,1,2015-04-02,10.5,The Hawaiian Pizza
5452,1,2015-04-02,23.65,The Brie Carre Pizza
5452,1,2015-04-02,10.5,The Hawaiian Pizza
5455,1,2015-04-02,23.65,The Brie Carre Pizza
5456,1,2015-04-02,13.25,The Hawaiian Pizza
5457,1,2015-04-02,12.75,The Italian Vegetables Pizza
5459,1,2015-04-02,20.75,The Barbecue Chicken Pizza
5459,1,2015-04-02,20.5,The Classic Deluxe Pizza
5459,1,2015-04-02,21.0,The Italian Vegetables Pizza
5460,1,2015-04-02,16.75,The Barbecue Chicken Pizza
5461,1,2015-04-02,20.75,The California Chicken Pizza
5461,1,2015-04-02,16.75,The California Chicken Pizza
5463,1,2015-04-02,20.25,The Mexicana Pizza
5465,1,2015-04-02,16.5,The Hawaiian Pizza
5466,1,2015-04-02,16.75,The Barbecue Chicken Pizza
5467,1,2015-04-02,12.0,The Classic Deluxe Pizza
5467,1,2015-04-02,12.5,The Soppressata Pizza
5469,1,2015-04-02,16.75,The Italian Vegetables Pizza
5470,1,2015-04-02,12.0,The Big Meat Pizza
5470,1,2015-04-02,16.75,The Italian Vegetables Pizza
5471,1,2015-04-02,18.5,The Five Cheese Pizza
5475,1,2015-04-02,16.75,The Italian Vegetables Pizza
5477,1,2015-04-02,12.75,The California Chicken Pizza
5477,1,2015-04-02,16.5,The Hawaiian Pizza
5479,1,2015-04-02,16.75,The Barbecue Chicken Pizza
5479,1,2015-04-02,16.75,The California Chicken Pizza
5480,1,2015-04-02,12.0,The Big Meat Pizza
5481,1,2015-04-02,12.75,The Barbecue Chicken Pizza
5481,1,2015-04-02,16.75,The California Chicken Pizza
5482,1,2015-04-02,16.0,The Classic Deluxe Pizza
5484,1,2015-04-02,12.0,The Classic Deluxe Pizza
5484,1,2015-04-02,18.5,The Five Cheese Pizza
5485,1,2015-04-02,10.5,The Hawaiian Pizza
5487,1,2015-04-02,12.0,The Classic Deluxe Pizza
5488,1,2015-04-02,20.75,The Soppressata Pizza
5489,1,2015-04-02,16.75,The California Chicken Pizza
5491,1,2015-04-02,16.5,The Hawaiian Pizza
5494,1,2015-04-02,12.75,The California Chicken Pizza
5498,1,2015-04-02,12.0,The Big Meat Pizza
5501,1,2015-04-03,10.5,The Hawaiian Pizza
5502,1,2015-04-03,13.25,The Hawaiian Pizza
5503,1,2015-04-03,12.0,The Big Meat Pizza
5505,1,2015-04-03,23.65,The Brie Carre Pizza
5507,1,2015-04-03,18.5,The Five Cheese Pizza
5508,1,2015-04-03,16.0,The Classic Deluxe Pizza
5512,1,2015-04-03,12.0,The Big Meat Pizza
5513,1,2015-04-03,16.0,The Classic Deluxe Pizza
5513,1,2015-04-03,12.0,The Classic Deluxe Pizza
5513,1,2015-04-03,18.5,The Five Cheese Pizza
5513,1,2015-04-03,20.75,The Soppressata Pizza
5515,1,2015-04-03,20.75,The California Chicken Pizza
5515,1,2015-04-03,10.5,The Hawaiian Pizza
5517,1,2015-04-03,12.0,The Big Meat Pizza
5518,1,2015-04-03,12.0,The Big Meat Pizza
